id,twitterIdStr,userIdStr,retweetsCount,favoritesCount,clicksCount,viralImpactsCount,messageHasLocation,messageIsDirect,messageHasMedia,messageIsSensitive,messageTextLength,messageWordsCount,messageHashtagsCount,messageMentionsCount,messageUrlsCount,messageMediaCount,userKloutScore,userFollowersCount,userFriendsCount,userListedCount,userFavoritesCount,userStatusesCount,userDescriptionLength,userAccountAge,userHasLocation,userDefaultProfile,userDefaultProfileImage,userVerified,userTweetsPerDay,userFollowFriendRatio,userFriendFollowRatio,postHourOfDay,postDayOfWeek,postActivity
47793,572429496860585986,247618370,0,0,1,0,0,0,0,0,97,11,1,0,1,0,54.11,2095,438,22,4,227078,96,1487,1,0,0,0,152.71,4.78,0.21,11,1,0.5000
47801,572429489495416832,25203129,0,0,1,0,0,0,0,0,60,7,0,0,1,0,54.57,20191,2746,2536,8,136890,158,2175,1,0,0,0,62.94,7.35,0.14,8,1,0.3987
47802,572429495983947776,17734656,0,0,1,0,0,0,0,0,109,14,0,0,1,0,42.46,4680,10,76,0,114508,140,2284,1,0,0,0,50.13,468.00,0.00,16,1,0.4494
47822,572429503974133761,1209557634,0,1,0,0,0,0,0,0,136,20,0,0,1,0,54.84,906,1,69,151,388372,60,738,0,1,0,0,526.25,906.00,0.00,21,1,0.4937
47825,572429489709309952,2197078218,0,0,1,0,0,0,0,0,72,9,0,0,1,0,42.50,290,504,17,0,70081,13,472,0,0,0,0,148.48,0.58,1.74,10,1,0.4810
47826,572429497909317632,127907827,0,0,1,0,0,0,0,0,126,17,1,0,1,0,46.87,279,742,45,6,68080,36,1798,1,0,0,0,37.86,0.38,2.66,17,1,0.4557
47827,572429505261907969,127907827,0,1,1,0,0,0,0,0,56,6,0,0,1,0,46.87,279,742,45,6,68085,36,1798,1,0,0,0,37.87,0.38,2.66,17,1,0.4557
47852,572429514720067584,17818131,0,3,2,0,0,0,0,0,75,9,0,0,1,0,49.61,11932,3315,236,197,16018,160,2281,1,0,0,0,7.02,3.60,0.28,6,1,0.3354
47897,572429530775851008,122479861,0,0,1,0,0,0,0,0,93,11,0,0,1,0,37.98,1698,474,13,7,47146,56,1816,1,0,0,0,25.96,3.58,0.28,16,1,0.4494
47904,572429555031412736,135228435,1,0,4,555,0,0,0,0,110,13,1,0,1,0,69.85,80743,20022,973,3439,127564,58,1777,1,0,0,0,71.79,4.03,0.25,10,1,0.4810
47906,572429525453307904,40533752,6,3,9,8451,0,0,0,0,130,16,0,0,1,0,70.26,1771439,341,6293,313,403395,150,2116,1,0,0,1,190.64,5194.84,0.00,11,1,0.5000
47912,572429560123297792,1548217140,0,0,1,0,0,0,0,0,63,7,0,0,1,0,43.44,407,1,16,0,200464,93,614,0,0,0,0,326.49,407.00,0.00,17,1,0.4557
47915,572429556209995777,71381409,0,0,1,0,0,0,0,0,136,17,2,0,1,0,43.50,1964,12,18,0,22079,0,2006,1,0,0,0,11.01,163.67,0.01,11,1,0.5000
47948,572429567975010304,95211957,0,1,0,0,0,0,0,0,136,16,0,0,1,0,40.64,1965,762,35,0,10180,155,1911,1,0,0,0,5.33,2.58,0.39,16,1,0.4494
47974,572429590037057536,133740871,0,0,2,0,0,0,1,0,109,11,0,1,1,1,49.33,4961,238,329,0,53475,46,1781,1,0,0,0,30.03,20.84,0.05,16,1,0.4494
47978,572429592482463744,104683173,5,3,84,1280,0,0,1,0,92,12,0,0,1,1,78.14,829658,2318,6488,410,237490,32,1874,1,0,0,1,126.73,357.92,0.00,10,1,0.4810
48016,572429623302082560,92356864,0,0,1,0,0,0,0,0,70,8,0,0,1,0,42.65,1573,1302,30,3,280569,59,1924,1,0,0,0,145.83,1.21,0.83,10,1,0.4810
48022,572429634979024896,2966783105,0,1,0,0,0,0,1,0,71,9,1,0,1,1,50.19,10979,1429,22,1,22067,139,54,0,0,0,0,408.65,7.68,0.13,16,1,0.4494
48028,572429619409772546,599427791,0,0,3,0,0,0,0,0,98,12,1,0,1,0,45.10,2204,1504,18,0,18454,86,1001,1,0,0,0,18.44,1.47,0.68,16,1,0.4494
48029,572429623000096768,2480194369,0,0,4,0,0,0,0,0,136,20,2,0,1,0,44.30,464,204,30,195,21169,98,300,1,0,0,0,70.56,2.27,0.44,17,1,0.4557
48037,572429614452105218,28818582,3,0,10,4139,0,0,0,0,134,20,0,0,1,0,50.22,585,237,35,2,202346,30,2158,1,0,0,0,93.77,2.47,0.41,11,1,0.5000
48038,572429631627780098,2792624479,1,0,6,1887,0,0,0,0,54,6,1,0,1,0,53.69,1746,1415,50,15343,15056,147,178,1,0,0,0,84.58,1.23,0.81,9,1,0.5063
48078,572429667770085376,377213458,0,1,0,0,0,0,0,0,136,18,1,0,1,0,46.74,667,1,31,0,52280,80,1259,0,0,0,0,41.53,667.00,0.00,10,1,0.4810
48092,572429642038173697,59879608,0,2,412,0,0,0,1,0,118,15,0,0,1,1,59.75,105484,1069,879,25,113133,29,2047,1,0,0,0,55.27,98.68,0.01,13,1,0.4430
48098,572429642507763712,15163577,3,2,19,688,0,0,0,0,111,13,0,1,1,0,66.21,48324,10666,913,292,49146,154,2448,1,0,0,0,20.08,4.53,0.22,10,1,0.4810
48138,572429712473001984,119607824,0,0,1,0,0,0,0,0,136,21,1,0,1,0,38.58,66,184,3,5,15222,81,1825,1,0,0,0,8.34,0.36,2.79,10,1,0.4810
48148,572429714196967425,1702226689,0,0,1,0,0,0,0,0,105,14,2,0,1,0,46.34,281,218,30,1,28543,122,553,1,0,0,0,51.61,1.29,0.78,11,1,0.5000
48158,572429685545517056,565059874,0,0,14,0,0,0,0,0,120,14,0,0,1,0,41.19,932,1320,30,1,116702,150,1039,1,1,0,0,112.32,0.71,1.42,11,1,0.5000
48164,572429698539642880,1425907585,1,0,1,28,0,0,0,0,104,15,1,0,1,0,49.03,5178,2703,85,2,681441,129,658,0,1,0,0,1035.62,1.92,0.52,20,1,0.5000
48165,572429709893615616,116913345,1,2,16,1,0,0,1,0,110,13,0,0,1,1,67.00,236209,216,1255,19,55830,160,1833,1,0,0,0,30.46,1093.56,0.00,10,1,0.4810
48199,572429728046428160,103873056,0,0,1,0,0,0,0,0,69,7,1,0,1,0,43.95,3082,2787,15,7,28184,158,1876,1,0,0,0,15.02,1.11,0.90,11,1,0.5000
48205,572429727404724224,103873056,0,0,1,0,0,0,0,0,109,16,1,0,1,0,43.95,3082,2787,15,7,28182,158,1876,1,0,0,0,15.02,1.11,0.90,11,1,0.5000
48216,572429747830972416,394122872,1,0,1,224,0,0,0,0,73,8,1,1,1,0,46.59,4112,3925,11,50,20400,134,1230,1,0,0,0,16.59,1.05,0.95,10,1,0.4810
48217,572429752042201088,104683173,3,3,23,108000,0,0,1,0,134,13,1,1,1,1,78.14,829658,2318,6488,410,237492,32,1874,1,0,0,1,126.73,357.92,0.00,10,1,0.4810
48256,572429781528145920,14675824,0,0,26,0,0,0,0,0,98,12,1,0,2,0,58.07,45187,29124,381,1327,160134,0,2491,1,0,0,0,64.29,1.55,0.64,11,1,0.5000
48257,572429781922410496,312149882,0,1,1,0,0,0,0,0,93,13,0,1,1,0,63.94,65678,55542,989,358,466672,156,1365,1,0,0,0,341.88,1.18,0.85,11,1,0.5000
48259,572429789556019200,198939924,0,0,10,0,0,0,0,0,80,7,1,0,1,0,36.42,636,466,7,1,14759,0,1609,0,0,0,0,9.17,1.36,0.73,20,1,0.5000
48260,572429789979672576,470291886,0,0,5,0,0,0,0,0,86,7,1,1,1,0,57.93,31518,434,310,1275,90005,11,1136,0,0,0,0,79.23,72.62,0.01,10,1,0.4810
48262,572429770622803968,93004945,0,1,1,0,0,0,0,0,86,13,0,0,1,0,55.98,6939,2123,75,646,107899,120,1921,1,0,0,0,56.17,3.27,0.31,10,1,0.4810
48272,572429824825946112,111560051,0,0,1,0,0,0,0,0,84,10,0,0,1,0,22.51,85,0,6,0,18057,18,1851,1,0,1,0,9.76,85.00,0.00,17,1,0.4557
48293,572429814910595072,101794805,0,0,34,0,0,0,0,0,80,12,1,0,1,0,43.58,10342,70,383,20,150127,105,1883,1,0,0,0,79.73,147.74,0.01,11,1,0.5000
48319,572429843696107520,2470609026,0,0,1,0,0,0,1,0,100,11,0,0,1,1,27.11,104,5,3,0,2781,99,306,1,0,1,0,9.09,20.80,0.05,16,1,0.4494
48320,572429848712355842,68700959,0,0,1,0,0,0,0,0,136,19,0,0,1,0,44.15,3447,2,164,0,131096,116,2015,0,1,0,0,65.06,1723.50,0.00,11,1,0.5000
48335,572429819088125953,61307129,1,2,44,1080,0,0,1,0,135,16,0,0,1,1,58.38,17174,445,670,249,121569,152,2042,1,0,0,0,59.53,38.59,0.03,17,1,0.4557
48342,572429824280694785,104683173,17,9,37,6162,0,0,1,0,87,9,0,0,1,1,78.14,829660,2318,6488,410,237493,32,1874,1,0,0,1,126.73,357.92,0.00,10,1,0.4810
48348,572429859193896960,295460269,0,0,1,0,0,0,0,0,76,11,0,1,1,0,55.21,2084,1888,75,0,192882,160,1394,1,0,0,0,138.37,1.10,0.91,11,1,0.5000
48366,572429870384463874,111560051,0,0,2,0,0,0,0,0,61,7,0,0,1,0,22.51,85,0,6,0,18059,18,1851,1,0,1,0,9.76,85.00,0.00,17,1,0.4557
48369,572429866974375937,357523400,0,0,1,0,0,0,0,0,136,11,0,0,1,0,43.60,8014,6,13,0,16850,30,1292,0,0,0,0,13.04,1335.67,0.00,18,1,0.3924
48416,572429856484409344,42949649,0,0,1,0,0,0,0,0,126,18,0,0,1,0,50.71,16135,2186,39,10,88152,131,2105,1,0,0,0,41.88,7.38,0.14,10,1,0.4810
48448,572429898976899073,2235185054,0,0,1,0,0,0,0,0,136,19,0,0,1,0,41.06,134,679,5,1,27053,160,450,1,1,0,0,60.12,0.20,5.07,9,1,0.5063
48450,572429899929014272,27919737,0,0,4,0,0,0,0,0,81,11,0,0,1,0,54.71,21858,8,514,2,54402,31,2162,1,0,0,0,25.16,2732.25,0.00,17,1,0.4557
48466,572429899262140416,27919737,0,0,1,0,0,0,0,0,119,18,0,0,1,0,54.71,21858,8,514,2,54401,31,2162,1,0,0,0,25.16,2732.25,0.00,17,1,0.4557
48534,572429911555637248,1526543803,0,0,4,0,0,0,0,0,108,12,0,0,1,0,47.44,227,1,16,0,197154,0,623,0,1,0,0,316.46,227.00,0.00,12,1,0.3544
48535,572429919843565570,26977937,0,0,1,0,0,0,0,0,136,17,0,0,1,0,61.28,7918,3206,124,1046,21716,83,2166,0,0,0,0,10.03,2.47,0.40,16,1,0.4494
48541,572429929658245120,1148984772,0,0,1,0,0,0,0,0,76,11,1,0,1,0,50.50,2148,308,9,8,17895,146,756,1,0,0,0,23.67,6.97,0.14,10,1,0.4810
48549,572429900658831360,27919737,1,0,8,132,0,0,0,0,118,14,0,0,1,0,54.71,21858,8,514,2,54403,31,2162,1,0,0,0,25.16,2732.25,0.00,17,1,0.4557
48552,572429910976802816,66651826,2,1,3,802,0,0,0,0,136,19,1,0,1,0,54.27,47749,729,298,73,70851,97,2022,1,0,0,0,35.04,65.50,0.02,8,1,0.3987
48555,572429932556632065,39809785,1,1,4,2969,0,0,0,0,105,15,0,0,1,0,56.58,93636,40,939,1,242329,156,2119,1,0,0,0,114.36,2340.90,0.00,10,1,0.4810
48556,572429924339998720,246350743,1,1,0,740,0,0,0,0,109,17,1,0,1,0,42.82,4668,10,143,0,52065,146,1489,1,1,0,0,34.97,466.80,0.00,17,1,0.4557
48561,572429932791386112,16102208,1,1,7,46948,0,0,1,0,136,18,0,0,1,1,67.02,57594,27477,835,1633,81453,150,2372,1,0,0,1,34.34,2.10,0.48,11,1,0.5000
48629,572429950499880960,98900053,0,0,1,0,0,0,0,0,114,15,1,0,1,0,44.60,1052,672,36,85,46325,111,1895,1,0,0,0,24.45,1.57,0.64,12,1,0.3544
48647,572429941226123267,42949649,0,0,1,0,0,0,0,0,63,10,0,0,1,0,50.71,16135,2186,39,10,88153,131,2105,1,0,0,0,41.88,7.38,0.14,10,1,0.4810
48662,572429954580922368,18248272,1,1,0,57,0,0,0,0,88,8,0,0,2,0,50.73,19415,3271,542,1,119842,23,2264,0,1,0,0,52.93,5.94,0.17,8,1,0.3987
48663,572429940437749760,2279001884,1,1,2,374,0,0,1,0,140,13,1,1,1,1,49.14,850,793,18,292,1176,112,420,1,0,0,0,2.80,1.07,0.93,16,1,0.4494
48666,572429949597970433,36291851,1,0,2,283,0,0,1,0,108,10,1,0,1,1,57.15,19854,4909,253,2,63775,20,2134,1,0,0,0,29.89,4.04,0.25,10,1,0.4810
48673,572429961472024577,1172791447,1,2,71,368,0,0,1,0,106,13,0,0,1,1,60.95,9750,60,87,723,16590,159,748,0,0,0,0,22.18,162.50,0.01,17,1,0.4557
48686,572429991423569920,1416140203,0,0,1,0,0,0,0,0,136,20,0,0,1,0,45.37,15316,14060,13,35,4736,132,662,0,0,0,0,7.15,1.09,0.92,12,1,0.3544
48697,572429991369162752,3044714849,0,0,1,0,0,0,0,0,74,9,0,0,1,0,22.05,40,147,0,0,160,70,12,0,0,0,0,13.33,0.27,3.68,11,1,0.5000
48702,572429983785877504,980960875,0,0,1,0,0,0,0,0,73,9,1,0,1,0,49.88,361,121,62,0,198442,5,822,1,1,0,0,241.41,2.98,0.34,23,1,0.2215
48748,572429998851788800,98345271,4,1,10,5246,0,0,1,0,140,18,0,0,1,1,65.25,28383,687,492,61,30791,136,1897,1,0,0,1,16.23,41.31,0.02,17,1,0.4557
48750,572430013678678017,15184327,1,2,15,691,0,0,0,0,126,16,1,1,1,0,60.46,11351,1870,399,734,8885,50,2446,1,0,0,0,3.63,6.07,0.16,10,1,0.4810
48778,572430027977043968,95146536,0,1,2,0,0,0,1,0,107,13,0,0,1,1,62.69,20433,344,273,27,44291,70,1912,1,0,0,0,23.16,59.40,0.02,10,1,0.4810
48816,572430036894130176,366549787,0,0,1,0,0,0,0,0,102,12,1,3,1,0,57.02,15943,421,176,2273,4797,95,1277,1,0,0,0,3.76,37.87,0.03,17,1,0.4557
48825,572430058192678913,219385404,0,0,2,0,0,0,0,0,136,20,0,0,1,0,55.05,10029,1062,96,18688,470802,157,1559,1,0,0,0,301.99,9.44,0.11,17,1,0.4557
48831,572430058272399362,36291851,2,0,0,318,0,0,1,0,140,16,1,0,1,1,57.15,19854,4909,253,2,63776,20,2134,1,0,0,0,29.89,4.04,0.25,10,1,0.4810
48875,572430095836712960,15756056,0,0,4,0,0,0,0,0,86,9,0,0,1,0,62.81,19862,1420,531,1528,59749,43,2399,1,0,0,1,24.91,13.99,0.07,8,1,0.3987
48879,572430100794253312,339862020,0,0,2,0,0,0,0,0,136,18,1,0,1,0,41.96,736,1875,1,2,6946,0,1320,0,1,0,0,5.26,0.39,2.55,10,1,0.4810
48887,572430096478416896,2805093406,0,0,1,0,0,0,0,0,54,7,0,0,1,0,37.69,125,204,4,3,7120,62,149,1,0,0,0,47.79,0.61,1.63,17,1,0.4557
48892,572430059966996482,38278953,2,0,3,228,0,0,0,0,95,8,0,1,1,0,63.94,182329,472,1765,1,70624,56,2126,1,0,0,0,33.22,386.29,0.00,10,1,0.4810
48893,572430096637792256,2558662296,1,0,0,4089,0,0,1,0,137,16,2,0,1,1,45.33,284,9,17,0,50710,158,265,1,0,0,0,191.36,31.56,0.03,16,1,0.4494
48896,572430092024094721,104683173,4,4,47,11227,0,0,1,0,102,8,1,0,1,1,78.14,829663,2318,6488,410,237494,32,1874,1,0,0,1,126.73,357.92,0.00,10,1,0.4810
48897,572430092263149568,366549787,2,3,5,1012,0,0,0,0,134,18,2,3,1,0,57.02,15943,421,176,2273,4799,95,1277,1,0,0,0,3.76,37.87,0.03,17,1,0.4557
48899,572430099988914176,400977501,2,1,2,4247,0,0,1,0,89,11,0,0,1,1,60.42,8817,7026,64,31,36432,25,1220,0,1,0,0,29.86,1.25,0.80,8,1,0.3987
48907,572430112613916672,122479861,0,0,1,0,0,0,0,0,86,11,0,0,1,0,37.98,1698,474,13,7,47147,56,1816,1,0,0,0,25.96,3.58,0.28,16,1,0.4494
48922,572430123334537216,84603059,0,1,1,0,0,0,0,0,135,21,0,0,1,0,53.16,15113,7,425,0,101397,65,1956,1,0,0,0,51.84,2159.00,0.00,10,1,0.4810
48944,572430115197591552,84603059,0,1,2,0,0,0,0,0,137,21,0,0,1,0,53.16,15113,7,425,0,101395,65,1956,1,0,0,0,51.84,2159.00,0.00,10,1,0.4810
48945,572430130666086400,2939497901,0,0,2,0,0,0,0,0,93,12,0,0,1,0,54.83,846,151,19,2,89946,118,68,1,0,0,0,1322.74,5.60,0.18,11,1,0.5000
48947,572430137855066112,112673457,0,0,2,0,0,0,0,0,99,10,0,0,1,0,60.32,48767,2664,397,5784,49511,160,1847,1,0,0,0,26.81,18.31,0.05,8,1,0.3987
48950,572430108893560834,14385076,0,0,5,0,0,0,0,0,75,10,0,0,1,0,63.48,21973,87,551,11,28718,17,2513,1,0,0,0,11.43,252.56,0.00,9,1,0.5063
48971,572430144217858049,574424391,0,0,1,0,0,0,0,0,140,17,1,0,1,0,44.26,4051,1702,36,0,34851,87,1028,1,0,0,0,33.90,2.38,0.42,16,1,0.4494
49001,572430154967826433,1154639413,0,0,1,0,0,0,0,0,81,9,1,0,1,0,51.67,11298,11242,59,69,121421,159,754,1,0,0,0,161.04,1.00,1.00,16,1,0.4494
49048,572430158910660608,168881288,0,0,1,0,0,0,0,0,110,11,4,1,1,0,49.35,6164,183,47,593,332809,136,1686,1,0,0,0,197.40,33.68,0.03,17,1,0.4557
49055,572430161234288640,101794805,0,0,19,0,0,0,0,0,79,12,1,0,1,0,43.58,10342,70,383,20,150128,105,1883,1,0,0,0,79.73,147.74,0.01,11,1,0.5000
49095,572430202489458688,2281314234,0,0,1,0,0,0,0,0,59,7,3,0,1,0,60.41,5023,5488,267,32,98269,123,419,1,0,0,0,234.53,0.92,1.09,11,1,0.5000
49120,572430196944596992,782303490,1,0,7,1835,0,0,0,0,137,21,3,0,1,0,57.44,3476,2036,51,4256,24985,142,918,1,0,0,0,27.22,1.71,0.59,18,1,0.3924
49124,572430222399709185,1077207025,1,0,0,1104,0,0,0,0,93,13,2,0,1,0,50.02,2932,2797,55,1701,24765,155,781,1,0,0,0,31.71,1.05,0.95,8,1,0.3987
49137,572430231606190080,59417664,0,0,4,0,0,0,0,0,136,21,0,0,1,0,47.10,8335,70,146,0,55858,78,2048,1,1,0,0,27.27,119.07,0.01,16,1,0.4494
49141,572430240238182400,214266661,0,0,2,0,0,0,0,0,118,20,0,0,1,0,45.97,89,80,11,2,92306,42,1573,1,1,0,0,58.68,1.11,0.90,11,1,0.5000
49142,572430240233865216,568709751,0,0,8,0,0,0,0,0,70,7,1,0,1,0,47.76,3952,1887,47,0,54188,88,1035,1,0,0,0,52.36,2.09,0.48,16,1,0.4494
49146,572430245501906944,137891681,0,0,3,0,0,0,0,0,80,13,0,0,1,0,56.31,63759,186,355,428,89981,122,1770,1,0,0,0,50.84,342.79,0.00,13,1,0.4430
49175,572430247909466113,79581485,0,0,1,0,0,0,0,0,71,9,0,0,1,0,59.48,31666,33205,889,28,12687,154,1976,1,0,0,0,6.42,0.95,1.05,9,1,0.5063
49176,572430246139469828,137891681,1,0,0,912,0,0,0,0,78,9,0,0,1,0,56.31,63759,186,355,428,89982,122,1770,1,0,0,0,50.84,342.79,0.00,13,1,0.4430
49180,572430260555403264,2353375021,3,0,3,1277,0,0,0,0,106,13,0,0,1,0,66.71,25595,7155,130,50,42147,25,375,1,0,0,0,112.39,3.58,0.28,11,1,0.5000
49203,572430293623185409,79581485,0,1,71,0,0,0,0,0,67,8,0,0,1,0,59.48,31666,33205,889,28,12688,154,1976,1,0,0,0,6.42,0.95,1.05,9,1,0.5063
49256,572430284404084737,7491782,0,0,1,0,0,0,0,0,136,18,2,0,1,0,57.32,1359,275,144,2,347425,96,2787,1,0,0,0,124.66,4.94,0.20,16,1,0.4494
49257,572430306847932417,461425728,0,0,1,0,0,0,0,0,132,18,1,0,1,0,42.64,7735,2464,26,104,15954,158,1146,1,0,0,0,13.92,3.14,0.32,13,1,0.4430
49262,572430295464583168,397840989,3,0,2,3517,0,1,1,0,126,12,1,3,1,1,52.89,1137,778,18,9,4554,152,1225,1,1,0,0,3.72,1.46,0.68,17,1,0.4557
49273,572430322815668224,168881288,0,0,1,0,0,0,0,0,113,13,4,1,1,0,49.35,6164,183,47,593,332810,136,1686,1,0,0,0,197.40,33.68,0.03,17,1,0.4557
49277,572430313588203521,704897486,0,0,5,0,0,0,0,0,103,14,0,0,1,0,45.59,1215,3,55,0,135913,160,956,1,1,0,0,142.17,405.00,0.00,11,1,0.5000
49294,572430352582504448,186641149,0,1,0,0,0,0,0,0,136,19,0,0,1,0,45.72,900,1084,9,879,25086,8,1641,1,1,0,0,15.29,0.83,1.20,12,1,0.3544
49316,572430331678093313,2594813437,0,0,1,0,0,0,0,0,106,12,3,0,1,0,50.27,248,25,26,0,70267,147,246,1,0,0,0,285.64,9.92,0.10,0,2,0.1456
49348,572430361986256897,358055739,0,0,2,0,0,0,0,0,130,20,1,0,1,0,49.80,1824,1787,13,3647,1145,57,1291,1,0,0,0,0.89,1.02,0.98,16,1,0.4494
49423,572430418693255168,59325428,0,0,1,0,0,0,0,0,90,17,0,0,1,0,42.61,183,6,14,0,100517,92,2049,0,1,0,0,49.06,30.50,0.03,11,1,0.5000
49427,572430431204741120,992447882,0,0,1,0,0,0,0,0,67,7,1,0,1,0,48.71,640,84,9,0,1119694,43,817,1,1,0,0,1370.49,7.62,0.13,3,2,0.0886
49439,572430415463624705,21660529,19,16,262,111881,0,0,0,0,101,14,1,0,1,0,79.39,275040,537,1923,124,65364,105,2198,1,0,0,1,29.74,512.18,0.00,11,1,0.5000
49450,572430436749602817,111639523,0,0,2,0,0,0,0,0,83,10,1,0,1,0,61.20,6518,553,274,68,17732,156,1851,1,0,0,1,9.58,11.79,0.08,8,1,0.3987
49463,572430456521547778,61198753,0,0,1,0,0,0,0,0,136,20,0,0,1,0,19.59,3599,3372,113,447,167915,113,2042,1,0,0,0,82.23,1.07,0.94,16,1,0.4494
49466,572430457792421888,1370894636,0,0,1,0,0,0,0,0,136,16,0,1,1,0,40.69,467,1284,9,85,18585,149,680,1,0,0,0,27.33,0.36,2.75,11,1,0.5000
49478,572430470501150720,2495245111,0,0,1,0,0,0,0,0,136,17,0,0,1,0,31.50,63,24,6,0,7121,69,292,1,1,0,0,24.39,2.63,0.38,9,1,0.5063
49479,572430471243665408,170077024,0,0,21,0,0,0,1,0,103,11,1,0,1,1,66.19,109872,2,1407,5181,49065,159,1683,0,0,0,0,29.15,54936.00,0.00,11,1,0.5000
49481,572430458304114688,2888472163,0,0,2,0,0,0,0,0,136,20,0,0,1,0,55.49,3989,305,31,7,43990,90,119,1,0,0,0,369.66,13.08,0.08,21,1,0.4937
49482,572430457435865088,992447882,0,0,1,0,0,0,0,0,86,10,1,0,1,0,48.71,640,84,9,0,1119697,43,817,1,1,0,0,1370.50,7.62,0.13,3,2,0.0886
49505,572430477921017856,14474325,2,0,101,1682,0,0,1,0,137,20,0,0,1,1,57.89,32685,274,400,6,72397,159,2505,1,0,0,0,28.90,119.29,0.01,16,1,0.4494
49527,572430500255670273,244132262,0,0,1,0,0,0,0,0,97,12,0,0,1,0,46.81,1971,812,31,1674,54735,139,1494,1,0,0,0,36.64,2.43,0.41,11,1,0.5000
49528,572430482903732224,14228082,0,0,1,0,0,0,0,0,136,18,0,0,1,0,42.33,158,10,6,0,11376,37,2532,0,0,0,0,4.49,15.80,0.06,11,1,0.5000
49536,572430498506522624,129820315,0,0,1,0,0,0,0,0,136,19,0,0,1,0,40.89,4652,1962,95,0,37946,109,1792,1,0,0,0,21.18,2.37,0.42,13,1,0.4430
49540,572430502478524416,448458813,0,1,0,0,0,0,0,0,104,13,1,1,1,0,47.15,285,19,84,0,51248,105,1161,1,1,0,0,44.14,15.00,0.07,3,2,0.0886
49556,572430504194125824,2961188315,0,0,2,0,0,0,1,0,121,14,2,0,1,1,50.75,778,804,21,3,50592,160,57,1,0,0,0,887.58,0.97,1.03,16,1,0.4494
49564,572430507423752192,442842324,1,1,1,111,0,0,0,0,113,11,5,0,1,0,54.27,6399,6883,36,686,5300,155,1167,1,0,0,0,4.54,0.93,1.08,16,1,0.4494
49568,572430479737151488,202824247,1,1,4,667,0,0,0,0,102,15,2,0,1,0,59.73,45626,897,426,1467,169880,44,1600,1,0,0,0,106.18,50.87,0.02,10,1,0.4810
49569,572430498909327360,224653835,3,1,2,5745,0,0,1,0,91,15,0,0,1,1,56.20,16454,14394,306,9,899592,96,1544,1,0,0,0,582.64,1.14,0.87,11,1,0.5000
49583,572430535898746880,15501305,0,0,1,0,0,0,0,0,136,23,2,0,1,0,65.56,101293,52530,625,2625,559368,158,2416,1,0,0,0,231.53,1.93,0.52,11,1,0.5000
49591,572430536725024768,15501305,0,0,1,0,0,0,0,0,136,18,2,0,1,0,65.56,101293,52530,625,2625,559370,158,2416,1,0,0,0,231.53,1.93,0.52,11,1,0.5000
49608,572430541795934208,2359695638,0,0,1,0,0,0,0,0,136,21,0,0,1,0,44.83,2296,2213,7,2360,8109,138,371,1,1,0,0,21.86,1.04,0.96,21,1,0.4937
49609,572430554294927360,62740909,0,0,2,0,0,0,0,0,136,23,0,0,1,0,45.31,27127,23949,235,56,94021,7,2037,1,0,0,0,46.16,1.13,0.88,8,1,0.3987
49648,572430558564909056,3044159284,0,0,1,0,0,0,0,0,135,15,0,0,1,0,50.55,141,1052,26,0,4588,91,13,1,0,0,0,352.92,0.13,7.46,11,1,0.5000
49654,572430545826795521,517438516,0,1,1,0,0,0,0,0,87,12,2,0,1,0,47.06,19880,9,646,0,45452,158,1090,1,0,0,0,41.70,2208.89,0.00,17,1,0.4557
49662,572430562021007360,17460268,1,0,2,390,0,0,0,0,93,10,0,1,1,0,48.11,4763,1383,216,0,15577,158,2296,1,0,0,0,6.78,3.44,0.29,7,1,0.3354
49665,572430562067021824,59355079,1,0,2,75,0,0,0,0,136,22,0,0,1,0,46.46,4168,294,190,0,81146,25,2049,1,0,0,0,39.60,14.18,0.07,11,1,0.5000
49759,572430584372432896,3044159284,0,0,3,0,0,0,0,0,135,16,0,0,1,0,50.55,141,1052,26,0,4589,91,13,1,0,0,0,353.00,0.13,7.46,11,1,0.5000
49762,572430600155500545,549706307,0,0,2,0,0,0,0,0,129,21,2,0,1,0,51.45,1312,641,40,0,92488,62,1057,1,0,0,0,87.50,2.05,0.49,12,1,0.3544
49765,572430604366561280,179932277,0,0,1,0,0,0,0,0,136,22,1,0,1,0,42.07,1368,598,60,0,19526,65,1657,0,0,0,0,11.78,2.29,0.44,11,1,0.5000
49767,572430590424850432,240065087,1,0,1,33,0,0,0,0,68,7,1,0,1,0,44.91,2267,2029,31,50,27016,158,1504,1,0,0,0,17.96,1.12,0.90,11,1,0.5000
49769,572430579112779777,2393625865,1,1,0,43,0,0,1,0,100,8,1,1,1,1,47.00,744,577,4,113,13303,157,351,0,0,0,0,37.90,1.29,0.78,13,1,0.4430
49770,572430599975260161,104683173,1,2,21,784,0,0,1,0,125,10,1,1,1,1,78.14,829668,2318,6488,410,237497,32,1874,1,0,0,1,126.73,357.92,0.00,10,1,0.4810
49788,572430608321941505,276153834,0,1,0,0,0,0,0,0,126,15,1,0,1,0,44.88,8654,9555,355,3220,113915,159,1430,1,0,0,0,79.66,0.91,1.10,10,1,0.4810
49793,572430611929026560,179932277,0,0,1,0,0,0,0,0,136,25,1,0,1,0,42.07,1368,598,60,0,19527,65,1657,0,0,0,0,11.78,2.29,0.44,11,1,0.5000
49799,572430624025268224,2497045194,0,0,1,0,0,0,0,0,70,13,1,0,1,0,42.71,590,1198,14,0,21005,133,291,1,1,0,0,72.18,0.49,2.03,11,1,0.5000
